n/nm	Solvent Name	Unit	En. (Stz Max)	En. (Stz Com)	En. (Pol Max)	En. (Pol Com)	Interpolated Retention Volume (Max)	Interpolated Retention Volume (Com)	Column Temperature [Kelvin]
0.09	HEPTANE	dG (kJ/Mol)					8.17000874761824	11.5961469862388	323.150050506592
0.09	HEXANE	dG (kJ/Mol)					2.78754471052306	3.44503940771235	323.149344458947
0.09	DICHLOROMETHANE	dG (kJ/Mol)	4.85724560180368	6.19985215046172	5.17718239451191	6.54509525099398	0.894025274967706	1.47972075839006	323.151049408546
0.09	ETHYL ACETATE	dG (kJ/Mol)	6.01671570788114	7.51875603822151	4.74434811212423	6.14591862300863	2.86701582004086	5.33581413002157	323.150036606422
0.095	NONANE	dG (kJ/Mol)					64.1089958516189	103.481963961718	323.148866227957
0.095	OCTANE	dG (kJ/Mol)					22.7093187881373	34.5564041028009	323.150260939965
0.095	HEPTANE	dG (kJ/Mol)					8.01806271298208	11.414061454593	323.150050506592
0.095	HEXANE	dG (kJ/Mol)					2.78706982026801	3.43210009265787	323.149344458947
0.095	DICHLOROMETHANE	dG (kJ/Mol)	4.42731815857724	6.13449268717348	4.7461563296053	6.47900678453354	0.77794548571828	1.44875023862826	323.151049408546
0.095	ETHYL ACETATE	dG (kJ/Mol)	5.86200184183935	7.46666486421732	4.60088552974886	6.09853292064064	2.74763583966627	5.23660151232818	323.150036606422
0.1	NONANE	dG (kJ/Mol)					63.1027793752369	101.015195269438	323.148866227957
0.1	OCTANE	dG (kJ/Mol)					22.3362135924738	34.0047349544746	323.150260939965
0.1	HEPTANE	dG (kJ/Mol)					8.06502074520213	11.3144009661965	323.150050506592
0.1	HEXANE	dG (kJ/Mol)					2.78685833531578	3.42644876372154	323.149344458947
0.1	DICHLOROMETHANE	dG (kJ/Mol)	4.36712290955702	6.19523784084778	4.68231499588484	6.5374958577738	0.778183696108365	1.51109372267924	323.151049408546
0.1	ETHYL ACETATE	dG (kJ/Mol)	5.736190562427	7.35582898412372	4.48219261176063	5.99674217465614	2.66944854693958	5.09742384299469	323.150036606422
0.12	NONANE	dG (kJ/Mol)					58.9142747207696	94.4526205202152	323.148866227957
0.12	OCTANE	dG (kJ/Mol)					21.1372136897667	32.0750925694923	323.150260939965
0.12	HEPTANE	dG (kJ/Mol)					7.55121996729368	10.7081020351239	323.150050506592
0.12	HEXANE	dG (kJ/Mol)					2.60579788280777	3.29315891671035	323.149344458947
0.12	DICHLOROMETHANE	dG (kJ/Mol)	4.64264526564213	6.24214852223057	4.95922932839107	6.58224347648741	0.806840141897374	1.51032985996662	323.151049408546
0.12	ETHYL ACETATE	dG (kJ/Mol)	5.7710517403824	7.18805491499229	4.51733084612749	5.83971496083661	2.53150759875764	4.6754138642532	323.150036606422
0.14	NONANE	dG (kJ/Mol)					55.9338442383551	89.6594998056013	323.148866227957
0.14	OCTANE	dG (kJ/Mol)					20.3204848080949	30.0874785229847	323.150260939965
0.14	HEPTANE	dG (kJ/Mol)					7.27945729099338	10.3608837368159	323.150050506592
0.14	HEXANE	dG (kJ/Mol)					2.4775170944398	3.20934474869282	323.149344458947
0.14	DICHLOROMETHANE	dG (kJ/Mol)	5.17634796367059	6.20715006121645	5.49282003216962	6.54161291404205	0.944084161168988	1.49481949106624	323.151049408546
0.14	ETHYL ACETATE	dG (kJ/Mol)	5.77187028893388	7.02835166163208	4.51908487806341	5.69135203729198	2.42802054065407	4.38447597551211	323.150036606422
0.16	NONANE	dG (kJ/Mol)					53.6608004647057	85.3531986478011	323.148866227957
0.16	OCTANE	dG (kJ/Mol)					19.5950089159399	29.2140024777274	323.150260939965
0.16	HEPTANE	dG (kJ/Mol)					7.09580735006704	10.0302171820189	323.150050506592
0.16	HEXANE	dG (kJ/Mol)					2.42385729901583	3.12516734681556	323.149344458947
0.16	DICHLOROMETHANE	dG (kJ/Mol)	4.90074531721712	6.20313692415424	5.21471697385585	6.53675160002738	0.850742302698794	1.48362187162646	323.151049408546
0.16	ETHYL ACETATE	dG (kJ/Mol)	5.77657597660896	6.93378422283836	4.53186908892584	5.60558281977982	2.41687260127896	4.18811480880164	323.150036606422
0.18	NONANE	dG (kJ/Mol)					52.0435004666601	81.7397693368764	323.148866227957
0.18	OCTANE	dG (kJ/Mol)					19.4645220821828	28.2450769056194	323.150260939965
0.18	HEPTANE	dG (kJ/Mol)					6.95559965657372	9.71971620586807	323.150050506592
0.18	HEXANE	dG (kJ/Mol)					2.42682623954824	3.05793630540552	323.149344458947
0.18	DICHLOROMETHANE	dG (kJ/Mol)	4.77419153444718	6.1865090925067	5.08788720519236	6.51853223460137	0.829866901221875	1.46914957064637	323.151049408546
0.18	ETHYL ACETATE	dG (kJ/Mol)	5.73988873388797	6.77594009310075	4.50699318291234	5.45618181265963	2.42348721652693	3.91652949430121	323.150036606422
0.2	NONANE	dG (kJ/Mol)					50.9791254002527	78.6677883264834	323.148866227957
0.2	OCTANE	dG (kJ/Mol)					19.4469466632838	27.4563439390037	323.150260939965
0.2	HEPTANE	dG (kJ/Mol)					6.77107755815127	9.44240987306408	323.150050506592
0.2	HEXANE	dG (kJ/Mol)					2.42667709334549	3.05748226491229	323.149344458947
0.2	DICHLOROMETHANE	dG (kJ/Mol)	5.15987654278227	6.08526906303967	5.47542224236527	6.41482231334338	0.962243825211677	1.45132078717729	323.151049408546
0.2	ETHYL ACETATE	dG (kJ/Mol)	5.50664587136537	6.63381679653663	4.28056515798946	5.32865271345864	2.22591688141778	3.78022306575506	323.150036606422


